order_id,shopify_order_number,order_date,fulfillment_status,payment_method,currency,customer_id,customer_name,customer_email,customer_phone,customer_country,shipping_address_line1,shipping_city,shipping_state,shipping_zip,shipping_country,product_id,product_title,product_category,sku,variant,quantity,unit_price,subtotal,discount,tax,shipping_cost,total
SHP-63986-9748,#63986,2025-04-28T14:37:08Z,pending,credit_card,USD,CUST-001475,Nicole Molina,lewisallen@example.com,648-695-3829,Barbados,0943 Wagner Wells,Rebeccatown,Michigan,76428,Barbados,PROD-00152,Pro Face Cream,Toys,SKU-00152-807,White,1,197.44,197.44,0,23.69,9.99,231.12
SHP-63987-8509,#63987,2024-11-23T19:51:44Z,partially_fulfilled,cash_on_delivery,USD,CUST-000076,Jennifer Montes,karen73@example.net,847.835.9774,Central African Republic,97266 Jason Tunnel Apt. 572,Sanchezport,Ohio,94560,Central African Republic,PROD-00087,Limited T-Shirt,Apparel,SKU-00087-979,White,1,394.95,394.95,0,39.5,14.99,449.44
SHP-63988-1750,#63988,2025-04-27T22:36:28Z,partially_fulfilled,cash_on_delivery,USD,CUST-001187,Gina Butler,wellsryan@example.org,(643)885-0095x3723,Bermuda,0472 Kimberly Springs,West Dana,Nebraska,52635,Bermuda,PROD-00060,Mini Running Shoes,Jewelry,SKU-00060-158,Large,4,23.25,93,0,0,9.99,102.99
SHP-63989-3796,#63989,2024-10-27T07:15:00Z,fulfilled,credit_card,USD,CUST-001329,David Fernandez,johnsonkevin@example.net,853-941-9528x1447,France,49618 Tina Ways Suite 288,Toddhaven,South Carolina,22705,France,PROD-00034,Wireless Gaming Mouse,Grocery,SKU-00034-119,Large,1,318.17,318.17,0,15.91,9.99,344.07
SHP-63990-7586,#63990,2024-12-27T01:38:59Z,unfulfilled,credit_card,USD,CUST-000234,Becky Schroeder,qfitzgerald@example.org,001-837-221-3865x8902,Spain,403 Miller Meadow Suite 613,Joshuaside,UT,86454,Spain,PROD-00128,Comfort Sunglasses,Apparel,SKU-00128-238,White,1,309.74,309.74,0,55.75,5.99,371.48
SHP-63991-3841,#63991,2024-12-13T17:52:34Z,unfulfilled,credit_card,USD,CUST-001402,Lori Rocha,ralexander@example.org,(734)338-8804,Palestinian Territory,380 Randall Streets,West Taylor,AS,18224,Palestinian Territory,PROD-00148,Ultra Board Game,Grocery,SKU-00148-444,Standard,1,164.19,164.19,49.26,0,14.99,129.92
SHP-63992-4991,#63992,2025-05-12T10:03:17Z,fulfilled,paypal,USD,CUST-000248,Sean Roy,julie87@example.com,(820)323-4132,Bhutan,7939 Christopher Spring,East Sarah,CA,51036,Bhutan,PROD-00071,Classic Blender,Pets,SKU-00071-370,Large,1,210.5,210.5,0,14.74,9.99,235.23
SHP-63993-1104,#63993,2024-12-06T08:16:32Z,fulfilled,paypal,USD,CUST-000205,Jeffrey Gibson,xmoran@example.net,211.430.5548x851,Lithuania,00239 Michael Forge Apt. 336,Lake Carl,OR,73024,Lithuania,PROD-00203,Limited Water Bottle,Sports,SKU-00203-906,Red,3,308.16,924.48,277.34,135.9,0,783.04
SHP-63994-4377,#63994,2024-11-22T14:39:12Z,partially_fulfilled,cash_on_delivery,USD,CUST-000183,Robin Russell,xmalone@example.org,521.248.6289x02330,Korea,0231 Webb Bypass,East Cindytown,CT,87413,Korea,PROD-00181,Mini Gaming Mouse,Sports,SKU-00181-548,Large,2,444.02,888.04,0,186.49,3.99,1078.52
SHP-63995-3949,#63995,2025-06-28T02:18:00Z,pending,bank_transfer,USD,CUST-000555,Casey Henderson,stephanie91@example.org,711.630.7240x787,British Indian Ocean Territory (Chagos Archipelago),569 Alan Avenue Apt. 917,Meltonborough,LA,40990,British Indian Ocean Territory (Chagos Archipelago),PROD-00134,Smart Headphones,Beauty,SKU-00134-736,Small,1,123.43,123.43,0,0,14.99,138.42
SHP-63996-2925,#63996,2025-03-31T03:37:39Z,fulfilled,bank_transfer,USD,CUST-000181,Kimberly Floyd,natalie46@example.net,899.770.2462x9960,Portugal,87151 Mitchell Park Suite 691,South Tiffanyton,Alabama,17982,Portugal,PROD-00161,Portable Headphones,Home & Kitchen,SKU-00161-825,Small,3,154.09,462.27,69.34,39.29,3.99,436.21
SHP-63997-1869,#63997,2025-03-14T00:12:04Z,partially_fulfilled,credit_card,USD,CUST-000742,Ryan Roth,edwardshah@example.org,906-872-4530,Cayman Islands,40093 Michelle Plains,West Courtney,HI,27357,Cayman Islands,PROD-00221,Eco Backpack,Home & Kitchen,SKU-00221-724,Black,2,272.16,544.32,0,54.43,5.99,604.74
SHP-63998-6966,#63998,2024-11-19T01:39:52Z,unfulfilled,paypal,USD,CUST-000306,Brittany Garrett,bsullivan@example.net,427.623.8656,Tunisia,005 Gregory Square Apt. 832,Jacobmouth,Hawaii,47810,Tunisia,PROD-00176,Classic Face Cream,Health,SKU-00176-370,XL,3,456.18,1368.54,205.28,0,0,1163.26
SHP-63999-9804,#63999,2024-11-11T16:55:28Z,partially_fulfilled,paypal,USD,CUST-000891,Zachary Gonzalez,gibbsamanda@example.net,906.223.5040x56695,Antarctica (the territory South of 60 deg S),13116 Elliott Stream,Gabrielborough,FM,51131,Antarctica (the territory South of 60 deg S),PROD-00065,Eco Vacuum,Toys,SKU-00065-568,Blue,1,403.55,403.55,0,20.18,0,423.73
SHP-64000-4256,#64000,2025-03-18T04:43:12Z,unfulfilled,paypal,USD,CUST-000060,Yolanda Boone,fparks@example.net,711.859.2124x998,Nepal,16781 Linda Mountain,Doyletown,MD,13064,Nepal,PROD-00125,Limited Gaming Mouse,Sports,SKU-00125-129,Black,1,40.08,40.08,0,6.01,9.99,56.08
SHP-64001-2204,#64001,2025-01-18T10:13:53Z,pending,bank_transfer,USD,CUST-000226,Judy Lane,nicholasgray@example.net,+1-218-446-3865x5779,Kazakhstan,2673 George Canyon Suite 175,Lake Mercedes,Utah,02064,Kazakhstan,PROD-00084,Eco Running Shoes,Beauty,SKU-00084-522,Standard,1,122.37,122.37,0,22.03,3.99,148.39
SHP-64002-3234,#64002,2025-01-28T14:49:17Z,pending,cash_on_delivery,USD,CUST-000993,Erica Kelly,walshsusan@example.net,(284)630-2116x67329,Ukraine,98410 Johnson Islands,Aaronview,Hawaii,72295,Ukraine,PROD-00014,Smart Coffee Maker,Apparel,SKU-00014-489,Red,3,76.75,230.25,0,41.45,5.99,277.69
SHP-64003-3236,#64003,2025-01-03T03:22:05Z,fulfilled,google_pay,USD,CUST-000398,Carrie Kirby,sanderson@example.net,001-466-557-2934x172,Cayman Islands,0378 Graham Ridge Suite 008,North Debra,Louisiana,86992,Cayman Islands,PROD-00162,Premium T-Shirt,Sports,SKU-00162-666,Red,1,138.5,138.5,13.85,0,5.99,130.64
SHP-64004-4763,#64004,2025-01-04T04:47:22Z,fulfilled,google_pay,USD,CUST-000940,Ryan Mercer,wmendoza@example.net,399.516.0911x413,Guinea-Bissau,8355 Christopher Estates,Jacksonmouth,VA,18529,Guinea-Bissau,PROD-00108,Pro Board Game,Toys,SKU-00108-349,Small,1,175.07,175.07,0,12.25,14.99,202.31
SHP-64005-8014,#64005,2025-04-07T01:10:49Z,partially_fulfilled,paypal,USD,CUST-001069,Jeremiah Lynch,nunezmelinda@example.net,252.879.1875,Zambia,83205 Christopher Estate,Port Jamestown,Illinois,50747,Zambia,PROD-00126,Comfort Board Game,Books,SKU-00126-841,Small,3,112.14,336.42,0,40.37,0,376.79
SHP-64006-1724,#64006,2025-04-01T19:36:39Z,fulfilled,google_pay,USD,CUST-000671,Matthew Medina,hmclean@example.com,(515)362-2949,Kazakhstan,905 Guy Canyon,Edwardsland,South Dakota,93989,Kazakhstan,PROD-00112,Eco Desk Lamp,Health,SKU-00112-783,Blue,1,446.45,446.45,0,0,9.99,456.44
SHP-64007-9114,#64007,2025-07-19T11:58:09Z,partially_fulfilled,credit_card,USD,CUST-001033,Nicholas Kaiser,smarsh@example.com,6008268764,Luxembourg,17064 Crosby Walks Suite 968,Craneland,MH,33874,Luxembourg,PROD-00009,Classic Backpack,Books,SKU-00009-489,Large,1,200.19,200.19,0,10.01,9.99,220.19
SHP-64008-2486,#64008,2025-07-18T14:23:55Z,fulfilled,google_pay,USD,CUST-001144,Maria Dean,millerlindsey@example.org,9348713171,Aruba,904 Daniels Common Apt. 881,North Coryview,Vermont,53830,Aruba,PROD-00193,Mini Notebook,Beauty,SKU-00193-737,White,1,367.23,367.23,18.36,41.86,3.99,394.72
SHP-64009-8598,#64009,2025-03-20T07:00:12Z,partially_fulfilled,cash_on_delivery,USD,CUST-001371,Devon Craig,james79@example.org,001-722-619-1439x070,Lesotho,7619 Anderson Port Suite 017,New Ericville,Nevada,40664,Lesotho,PROD-00079,Classic Blender,Apparel,SKU-00079-658,Standard,1,232.35,232.35,0,0,9.99,242.34
SHP-64010-7305,#64010,2025-01-17T16:49:44Z,unfulfilled,bank_transfer,USD,CUST-000831,John Chase,mannjonathan@example.net,401.269.3429x2913,Djibouti,0223 John Keys Apt. 478,South Steven,MD,25351,Djibouti,PROD-00048,Limited Sunglasses,Books,SKU-00048-578,Standard,2,188.36,376.72,0,0,0,376.72
SHP-64011-6500,#64011,2025-06-11T18:14:49Z,fulfilled,bank_transfer,USD,CUST-000067,Mark Smith,ythompson@example.net,001-738-885-1606x071,Montserrat,592 Warren Point,Bowersstad,Idaho,60607,Montserrat,PROD-00076,Premium Water Bottle,Electronics,SKU-00076-889,Small,1,138.55,138.55,0,13.86,0,152.41
SHP-64012-7003,#64012,2025-09-03T06:26:01Z,partially_fulfilled,cash_on_delivery,USD,CUST-001382,Jessica Sanders,stevemorales@example.net,(526)966-7880,Norway,57024 Patricia Ridge,New Wesley,Illinois,94069,Norway,PROD-00094,Ultra Coffee Maker,Toys,SKU-00094-494,XL,3,59.93,179.79,0,0,5.99,185.78
SHP-64013-9841,#64013,2025-04-28T04:38:12Z,fulfilled,cash_on_delivery,USD,CUST-001145,Kimberly Garcia,jhenson@example.com,+1-390-584-1947x85501,Kazakhstan,4844 Erica Gateway Apt. 565,Lake John,OH,96582,Kazakhstan,PROD-00181,Mini Gaming Mouse,Sports,SKU-00181-548,Large,1,356.12,356.12,17.81,50.75,3.99,393.05
SHP-64014-6778,#64014,2025-04-08T15:21:59Z,unfulfilled,bank_transfer,USD,CUST-000980,Kaylee Ayala,scottbrandon@example.com,001-589-763-2174x35748,Tunisia,2273 Mcpherson Way Apt. 340,Mccoyton,MT,56092,Tunisia,PROD-00189,Limited Gaming Mouse,Books,SKU-00189-395,Black,4,292.16,1168.64,292.16,87.65,5.99,970.12
SHP-64015-9714,#64015,2024-11-28T19:33:37Z,unfulfilled,google_pay,USD,CUST-001394,Steven Oconnor,williamsjames@example.org,001-293-590-7737x29545,Monaco,14215 Norris Glens Suite 263,Jacksonhaven,Idaho,28963,Monaco,PROD-00109,Essential Headphones,Pets,SKU-00109-868,Large,1,36.37,36.37,0,1.82,9.99,48.18
SHP-64016-8501,#64016,2024-11-29T00:10:24Z,fulfilled,credit_card,USD,CUST-001272,George Ruiz,johnsonlisa@example.com,848-970-8477x95417,Germany,44455 Jody Shoal Suite 344,North Chris,Michigan,35253,Germany,PROD-00095,Premium Sunglasses,Sports,SKU-00095-101,XL,2,472.96,945.92,0,47.3,3.99,997.21
SHP-64017-3424,#64017,2025-08-09T11:33:28Z,pending,paypal,USD,CUST-000801,Tina Boone,gomezjames@example.net,(501)728-4008,Anguilla,9574 Kathy Common Suite 246,New Daniel,California,21658,Anguilla,PROD-00230,Comfort T-Shirt,Grocery,SKU-00230-720,White,1,479.34,479.34,0,57.52,0,536.86
SHP-64018-6680,#64018,2025-05-04T14:55:59Z,pending,google_pay,USD,CUST-000419,Sarah Olson,mary65@example.net,698.340.2891,Indonesia,4792 Guerrero Heights,New Caitlyn,Idaho,33686,Indonesia,PROD-00134,Smart Headphones,Beauty,SKU-00134-736,Small,4,16.23,64.92,0,4.54,9.99,79.45
SHP-64019-6616,#64019,2025-02-26T18:51:37Z,unfulfilled,google_pay,USD,CUST-001321,Brandon Mckinney,morajeff@example.org,(996)626-1684x55252,Uganda,3998 Brooks Rue,West Johntown,NH,41930,Uganda,PROD-00006,Essential Sunglasses,Pets,SKU-00006-325,White,1,36.16,36.16,0,5.42,9.99,51.57
SHP-64020-3813,#64020,2025-07-11T07:44:35Z,unfulfilled,paypal,USD,CUST-001216,Tyler Carr,sabrina60@example.com,534-382-0849,Greece,1834 Stephenson Fall Apt. 057,West Mark,CA,03871,Greece,PROD-00171,Ultra T-Shirt,Sports,SKU-00171-724,Large,2,421.74,843.48,0,59.04,5.99,908.51
SHP-64021-3725,#64021,2025-06-10T04:29:21Z,partially_fulfilled,cash_on_delivery,USD,CUST-000992,Jonathan Perkins,dorisarmstrong@example.org,234.851.1009,Taiwan,46437 Case Inlet,Lake Brandon,PW,35713,Taiwan,PROD-00096,Limited Backpack,Books,SKU-00096-780,Blue,5,386.03,1930.15,0,231.62,9.99,2171.76
SHP-64022-4897,#64022,2025-05-07T11:49:15Z,fulfilled,credit_card,USD,CUST-001097,Christopher Sanchez,fflowers@example.com,490-809-9217x79055,Uzbekistan,6961 Nicholas Way,Allenmouth,Rhode Island,13927,Uzbekistan,PROD-00074,Pro Necklace,Jewelry,SKU-00074-966,Standard,1,91.8,91.8,0,6.43,3.99,102.22
SHP-64023-6633,#64023,2025-08-06T09:28:42Z,partially_fulfilled,apple_pay,USD,CUST-000649,Sarah Smith,luis72@example.com,001-773-382-6460x9178,Cote d'Ivoire,87906 Smith Club,Samuelstad,CT,14588,Cote d'Ivoire,PROD-00148,Ultra Board Game,Grocery,SKU-00148-444,Standard,1,133.9,133.9,6.7,0,5.99,133.19
SHP-64024-3381,#64024,2025-08-13T11:46:19Z,pending,apple_pay,USD,CUST-000919,Heather Crawford,frankjeremy@example.com,724-836-5858,Gambia,23160 Renee Trace Apt. 272,Mccormickhaven,SC,18020,Gambia,PROD-00139,Essential Yoga Mat,Toys,SKU-00139-177,XL,5,269.15,1345.75,0,242.23,9.99,1597.97
SHP-64025-5748,#64025,2024-10-30T00:38:34Z,partially_fulfilled,bank_transfer,USD,CUST-000320,Katie Holland,angelaponce@example.net,446.215.7173,Congo,86149 Thomas Camp,Montgomeryfurt,North Carolina,34745,Congo,PROD-00002,Smart Blender,Beauty,SKU-00002-854,Large,5,275.34,1376.7,275.34,132.16,9.99,1243.51
SHP-64026-2914,#64026,2024-11-17T16:20:11Z,unfulfilled,credit_card,USD,CUST-001493,Duane Richardson,michael09@example.com,394.575.8166x0284,Isle of Man,141 Massey Dale,Philipfort,MP,64508,Isle of Man,PROD-00233,Comfort T-Shirt,Pets,SKU-00233-416,White,4,172.65,690.6,0,0,3.99,694.59
SHP-64027-9625,#64027,2024-11-19T17:51:31Z,partially_fulfilled,apple_pay,USD,CUST-000823,Paul Sherman,aguirrekimberly@example.com,923.897.9137,Gibraltar,59528 Singh Station Suite 757,Lewisfort,OR,30598,Gibraltar,PROD-00159,Smart Gaming Mouse,Beauty,SKU-00159-383,Red,3,225.76,677.28,0,67.73,14.99,760
SHP-64028-7462,#64028,2024-09-29T07:52:48Z,partially_fulfilled,google_pay,USD,CUST-000401,Daniel Soto,rhondamoore@example.com,001-878-271-2552x137,Ecuador,7979 Peter Mews Apt. 741,West Brendaview,MD,01083,Ecuador,PROD-00006,Essential Sunglasses,Pets,SKU-00006-325,White,1,425.48,425.48,0,21.27,14.99,461.74
SHP-64029-7056,#64029,2025-06-27T14:00:51Z,pending,apple_pay,USD,CUST-000651,Nicholas Medina,hlawson@example.org,(833)619-4226x8653,Ghana,035 Harmon Well,New Michael,South Carolina,83433,Ghana,PROD-00155,Comfort Notebook,Sports,SKU-00155-584,Blue,2,471.98,943.96,0,66.08,9.99,1020.03
SHP-64030-8278,#64030,2025-09-05T15:29:30Z,pending,google_pay,USD,CUST-000025,Heather Snyder,dylanwatts@example.org,001-763-928-7083x17278,New Zealand,096 Michael Springs Suite 607,Meganburgh,AR,12114,New Zealand,PROD-00073,Smart Water Bottle,Grocery,SKU-00073-308,Red,1,157.5,157.5,0,7.88,3.99,169.37
SHP-64031-2410,#64031,2025-03-20T11:55:09Z,partially_fulfilled,paypal,USD,CUST-000592,Bethany Miller,stephanie72@example.com,001-944-772-3229x03102,Armenia,2264 Melendez Pine,Port Davidview,Pennsylvania,38956,Armenia,PROD-00042,Ultra Face Cream,Electronics,SKU-00042-702,XL,3,485.33,1455.99,0,262.08,3.99,1722.06
SHP-64032-1108,#64032,2024-10-11T01:41:38Z,pending,cash_on_delivery,USD,CUST-000622,Claudia Powell,ann31@example.net,(813)742-4912,Morocco,356 Allen Estate Suite 377,Benjaminmouth,Utah,48017,Morocco,PROD-00122,Ultra Headphones,Toys,SKU-00122-977,Black,5,265.02,1325.1,132.51,214.67,0,1407.26
SHP-64033-4047,#64033,2025-06-28T03:40:58Z,pending,apple_pay,USD,CUST-000560,Aaron Marks,brodriguez@example.net,+1-643-988-2211x45775,El Salvador,3748 Luna Summit Apt. 512,West Sharon,Nebraska,60527,El Salvador,PROD-00107,Classic Desk Lamp,Grocery,SKU-00107-524,XL,1,233.75,233.75,0,16.36,3.99,254.1
SHP-64034-8593,#64034,2025-07-05T07:58:37Z,partially_fulfilled,credit_card,USD,CUST-001135,Anthony Conway,alexander66@example.com,844.560.4227,Timor-Leste,75227 Christine Port,Murphyburgh,WY,82312,Timor-Leste,PROD-00126,Comfort Board Game,Books,SKU-00126-841,Small,1,413.99,413.99,0,86.94,14.99,515.92
SHP-64035-7834,#64035,2025-02-10T21:38:14Z,partially_fulfilled,google_pay,USD,CUST-000006,Wendy Taylor,ddavis@example.org,(626)291-6697,Pitcairn Islands,999 Douglas Viaduct Apt. 854,South Aaronside,Wisconsin,12255,Pitcairn Islands,PROD-00040,Comfort Notebook,Toys,SKU-00040-548,White,1,478.23,478.23,0,23.91,5.99,508.13
SHP-64036-6927,#64036,2025-01-21T20:32:22Z,pending,bank_transfer,USD,CUST-001409,Kathleen Williams,nelsoncassandra@example.net,546.875.4182,Mauritius,42695 Small Forges,Chadborough,Missouri,92963,Mauritius,PROD-00166,Classic Board Game,Apparel,SKU-00166-603,Large,1,64.08,64.08,0,3.2,14.99,82.27
SHP-64037-1287,#64037,2024-12-18T05:49:15Z,unfulfilled,paypal,USD,CUST-000894,Robin Cooper,tanyajackson@example.net,335.889.5138,Heard Island and McDonald Islands,461 Anderson Mews,North Joseph,Georgia,03439,Heard Island and McDonald Islands,PROD-00223,Pro Necklace,Beauty,SKU-00223-570,Red,1,344.53,344.53,0,51.68,14.99,411.2
SHP-64038-5467,#64038,2025-02-11T01:42:04Z,unfulfilled,google_pay,USD,CUST-001192,Ashley Bright,michaelcarter@example.net,(836)626-8904x723,Bahrain,46118 Fox Field,Thomasburgh,Minnesota,79567,Bahrain,PROD-00015,Comfort Notebook,Health,SKU-00015-266,Blue,1,233.22,233.22,58.3,12.24,0,187.16
SHP-64039-4175,#64039,2025-08-10T19:54:28Z,partially_fulfilled,credit_card,USD,CUST-001304,Elizabeth Weber,joshuaberry@example.net,+1-752-797-3561x5266,Mongolia,380 Garcia Ridge,South Christopherfurt,IA,27021,Mongolia,PROD-00234,Ultra Notebook,Electronics,SKU-00234-849,Small,4,29.11,116.44,0,5.82,14.99,137.25
SHP-64040-6939,#64040,2025-09-13T12:34:50Z,fulfilled,bank_transfer,USD,CUST-001227,Jennifer Harvey,john16@example.org,+1-377-600-4093x0454,Andorra,85441 Wright Shoal,Brownburgh,SC,79785,Andorra,PROD-00193,Mini Notebook,Beauty,SKU-00193-737,White,1,164.69,164.69,0,19.76,5.99,190.44
SHP-64041-6575,#64041,2025-08-19T22:17:04Z,partially_fulfilled,credit_card,USD,CUST-001188,Sean Coleman,meredithnunez@example.org,661.409.4416,Wallis and Futuna,78802 Anthony Garden,Washingtonchester,New Jersey,61289,Wallis and Futuna,PROD-00091,Wireless Board Game,Sports,SKU-00091-795,Blue,3,11.38,34.14,6.83,5.74,9.99,43.04
SHP-64042-8544,#64042,2025-03-03T21:25:58Z,fulfilled,credit_card,USD,CUST-000447,Caleb Ross,aliciakent@example.com,879.501.4754x692,Christmas Island,7645 Evans River Apt. 348,New Markview,MI,97373,Christmas Island,PROD-00040,Comfort Notebook,Toys,SKU-00040-548,White,1,416.63,416.63,0,20.83,9.99,447.45
SHP-64043-9570,#64043,2025-06-09T08:19:48Z,unfulfilled,paypal,USD,CUST-000269,Jessica Johnston,deleonsandra@example.com,(766)413-9060x480,Greece,26939 Watson Freeway,New Christineberg,UT,33202,Greece,PROD-00237,Mini Necklace,Jewelry,SKU-00237-950,Small,1,177.36,177.36,0,37.25,14.99,229.6
SHP-64044-6036,#64044,2024-11-26T16:24:25Z,partially_fulfilled,paypal,USD,CUST-001454,Henry Gonzalez,shellyjordan@example.org,+1-700-847-0911x0349,Belarus,51485 Francis Burgs,Johnsonfurt,Alaska,57145,Belarus,PROD-00078,Essential Sunglasses,Jewelry,SKU-00078-674,Standard,1,408.21,408.21,20.41,27.15,3.99,418.94
SHP-64045-1696,#64045,2024-11-08T10:36:08Z,partially_fulfilled,credit_card,USD,CUST-000267,Allen Taylor,adam33@example.com,2489889921,Guinea-Bissau,67415 Julie Hills Suite 876,North Sarah,Maine,74227,Guinea-Bissau,PROD-00021,Essential Water Bottle,Grocery,SKU-00021-317,White,1,382.7,382.7,0,80.37,9.99,473.06
SHP-64046-2085,#64046,2025-09-13T00:47:49Z,unfulfilled,cash_on_delivery,USD,CUST-000068,Richard Bowman,darius05@example.org,+1-875-616-1369x681,Samoa,279 Wright Extensions Suite 069,Mandyburgh,Hawaii,87886,Samoa,PROD-00204,Portable Vacuum,Electronics,SKU-00204-957,White,2,298.62,597.24,89.59,60.92,0,568.57
SHP-64047-6759,#64047,2024-10-01T02:28:31Z,fulfilled,credit_card,USD,CUST-000022,April Drake,michaeljones@example.net,895-814-8465x64823,Philippines,589 Shawn Trafficway,East Nicholasburgh,North Dakota,73814,Philippines,PROD-00194,Pro T-Shirt,Pets,SKU-00194-308,Red,1,66.28,66.28,13.26,5.3,3.99,62.31
SHP-64048-4962,#64048,2025-04-26T18:59:31Z,fulfilled,credit_card,USD,CUST-000299,Thomas Lowe,reyeschristopher@example.com,(399)979-5453,Montenegro,949 Lynn Lights,Colleenland,Massachusetts,52088,Montenegro,PROD-00217,Essential Coffee Maker,Pets,SKU-00217-554,Small,2,142.3,284.6,56.92,15.94,14.99,258.61
SHP-64049-1070,#64049,2025-05-16T14:00:22Z,fulfilled,paypal,USD,CUST-001185,James Jones,deborah03@example.net,401-493-3538,Central African Republic,6452 Makayla Avenue Apt. 415,West Morgan,New York,71062,Central African Republic,PROD-00196,Premium Face Cream,Apparel,SKU-00196-826,Small,1,112.41,112.41,0,7.87,14.99,135.27
SHP-64050-6813,#64050,2025-01-30T05:55:41Z,pending,google_pay,USD,CUST-001033,Nicholas Kaiser,smarsh@example.com,6008268764,Luxembourg,0189 Gill Rapid Suite 014,Hayeston,NE,64738,Luxembourg,PROD-00218,Premium T-Shirt,Sports,SKU-00218-432,Standard,2,186.4,372.8,74.56,14.91,3.99,317.14
SHP-64051-3226,#64051,2024-11-10T03:13:59Z,pending,apple_pay,USD,CUST-000439,Brandy Marshall,ronald76@example.com,(375)646-0273x415,Tajikistan,28004 Steven Station Apt. 734,Williamsbury,MT,13312,Tajikistan,PROD-00132,Premium T-Shirt,Health,SKU-00132-458,XL,1,60.86,60.86,6.09,2.74,14.99,72.5
SHP-64052-8486,#64052,2024-12-08T17:12:17Z,unfulfilled,cash_on_delivery,USD,CUST-001444,Kelly Hart,jamesbenson@example.com,+1-569-985-0450x566,Guam,79921 Mcclure Keys Suite 527,Keithburgh,VI,16950,Guam,PROD-00074,Pro Necklace,Jewelry,SKU-00074-966,Standard,1,25.1,25.1,0,4.52,5.99,35.61
SHP-64053-7020,#64053,2025-06-23T08:23:52Z,partially_fulfilled,credit_card,USD,CUST-000910,Patricia Munoz,ksmith@example.org,912.705.3978x713,Burundi,8515 Rodney Lock Apt. 557,Lake Markchester,Colorado,55730,Burundi,PROD-00058,Smart T-Shirt,Sports,SKU-00058-693,Standard,1,148.84,148.84,0,7.44,9.99,166.27
SHP-64054-3348,#64054,2025-02-17T04:05:09Z,pending,google_pay,USD,CUST-001381,Jessica Kelly,todddale@example.com,(771)287-7628x83636,Benin,93636 Russell Bridge Suite 955,Lake Robertland,IL,77441,Benin,PROD-00126,Comfort Board Game,Books,SKU-00126-841,Small,2,201.2,402.4,0,20.12,0,422.52
SHP-64055-4281,#64055,2025-01-18T20:07:00Z,pending,credit_card,USD,CUST-001424,Robin Hunter,berrypatricia@example.net,001-999-390-6820x130,Japan,24518 Nathaniel Rest,Jonesberg,FL,84549,Japan,PROD-00152,Pro Face Cream,Toys,SKU-00152-807,White,5,372.01,1860.05,93,176.71,5.99,1949.75
SHP-64056-6834,#64056,2025-06-04T15:22:40Z,pending,cash_on_delivery,USD,CUST-000477,Heather Lee,udavis@example.net,4475292774,Cuba,486 Tran Pine Suite 989,Stevensonland,Iowa,08162,Cuba,PROD-00215,Premium Backpack,Jewelry,SKU-00215-340,Red,1,252.06,252.06,0,30.25,9.99,292.3
SHP-64057-3001,#64057,2025-01-23T16:28:41Z,unfulfilled,google_pay,USD,CUST-001236,Alyssa Davidson,aadams@example.net,+1-491-203-9091,Sri Lanka,043 Duncan Village Apt. 259,South Johnbury,DE,18083,Sri Lanka,PROD-00244,Premium Water Bottle,Health,SKU-00244-724,XL,1,244.84,244.84,24.48,46.28,0,266.64
